date,price,open,high,low,vol.,change %,RSI_14,StochRSI,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR_14,DI_Plus,DI_Minus,ADX_14,CCI_20,Williams_%R,OBV,RSI_Oversold,RSI_Overbought,MACD_Bullish,Above_SMA200,Trend_Bullish,Market_Regime,Return_5D
2024-03-14,8.88352,"8,941.46",8.97252,8.84861,2089999999.9999998,-0.30%,34.421076694479396,0.12563028073266166,9.120444500000001,8.6750372,7.6968305,9.00401316216942,8.731513399510865,0.05655487444227525,0.11422628150407328,-0.05767140706179803,9.489464282775584,9.120444500000001,8.751424717224419,0.181802142857143,19.883861183468685,52.773226781076694,36.94871724098122,-91.59817680406803,-79.40282621178369,878671210000.0,False,False,False,True,False,Bear,0.02895023594250934
2024-03-15,8.8287,"8,901.86",8.90801,8.7959,1790000000.0,-0.62%,34.101675295834724,0.14274946178412312,9.0993615,8.6990366,7.71539915,8.987316670534236,8.735324638745734,0.037348656054223994,0.09885075641410343,-0.061502100359879436,9.484938595505074,9.0993615,8.713784404494927,0.18042642857142877,18.69816347779268,54.26865718911939,39.44007225498062,-100.1896437434136,-85.40486662658611,876881210000.0,False,False,False,True,False,Bear,0.03203189597562495
2024-03-18,8.71811,"8,844.50",8.86293,8.71811,1980000000.0,-1.25%,35.07385911446707,0.2210893579600252,9.0754465,8.717020999999999,7.732126399999999,8.961677940007165,8.734649554873352,0.013053429043024423,0.08169129093988764,-0.06863786189686322,9.493632258058598,9.0754465,8.657260741941402,0.1784878571428574,18.90124578302644,52.38331539160322,41.40707423774092,-111.73166568306834,-100.0,874901210000.0,False,False,False,True,False,Bear,0.03570383947896971
2024-03-19,8.92988,"8,702.35",8.93425,8.69539,2410000000.0,2.43%,45.96136962247589,0.6331415112387725,9.054692,8.7408934,7.749831800000001,8.958649564768388,8.742305650760672,0.01076328333290455,0.06750568941849103,-0.05674240608558648,9.45747403917169,9.054692,8.65190996082831,0.18309142857142888,21.2083736462657,47.383430604537864,42.19052746655134,-74.23253538906812,-65.16371523651048,877311210000.0,False,False,False,True,False,Bear,-0.013717989491460192
2024-03-20,8.95512,"8,932.48",9.02773,8.90513,2890000000.0,0.28%,42.224279204990694,0.6683418827993459,9.036842,8.7625126,7.766801500000001,8.958313415742827,8.750651311515156,0.010859798422321987,0.05617651121925722,-0.045316712796935235,9.422883031534194,9.036842,8.650800968465806,0.18097500000000036,25.14593570540519,55.15718429933087,42.78544887908455,-32.27013053131954,-61.41401236035168,880201210000.0,False,False,False,True,False,Bear,-0.016571525563029876
2024-03-21,9.1407,"9,035.94",9.1925,9.02021,3760000000.0,2.07%,51.341560337869936,1.0,9.0265185,8.787407400000001,7.784735,8.975683566624463,8.765947338514563,0.025615759835144303,0.05006436094243464,-0.024448601107290337,9.387870637386797,9.0265185,8.665166362613203,0.18820285714285756,29.963489244128635,57.34541755856133,42.70158532379293,28.302113508280456,-33.84389113382451,883961210000.0,False,False,False,True,False,Bear,-0.006643911297821936
2024-03-22,9.1115,"9,162.41",9.2232,9.08087,2770000000.0,-0.32%,56.96775384362967,1.0,9.0133835,8.809908,7.80216005,8.988618465041181,8.779498423278698,0.03455543604365019,0.04696257596267775,-0.01240713991902756,9.338837631160919,9.0133835,8.68792936883908,0.18106571428571464,32.35565619427827,54.774115159452705,41.65736564677559,43.98426042524653,-38.18189921559318,881191210000.0,False,False,False,True,False,Bear,0.003391318663227949
2024-03-25,9.02938,"9,113.27",9.33602,9.02938,3550000000.0,-0.90%,55.63693417011618,0.9520177422757838,8.998146,8.829615200000001,7.81936205,8.99250051598964,8.78929770079718,0.03461477853129935,0.044493016476402074,-0.009878237945102723,9.286829327579559,8.998146,8.709462672420441,0.191829285714286,34.741083031415506,50.160671132442914,40.02501539428657,51.81432571156961,-50.381804135963925,877641210000.0,False,False,False,True,False,Bear,0.014193665567292513
2024-03-26,8.80738,"9,029.50",9.04881,8.76063,3490000000.0,-2.46%,51.95777686331728,0.7808991616187935,8.979541000000001,8.8451194,7.836253699999999,8.974869990657293,8.790006810569839,0.016557399813287077,0.038905893143779076,-0.022348493330492,9.26697704466236,8.979541000000001,8.692104955337642,0.2001178571428573,33.3021612264201,54.87908910820408,37.48364020118907,-62.46260927442678,-83.36255051105296,874151210000.0,False,False,False,True,False,Bear,0.026510721690218952
2024-03-27,8.80672,"8,834.01",8.90638,8.749,2720000000.0,-0.01%,40.44496957340994,0.27741067469511177,8.966759,8.8607664,7.85348345,8.95885570583279,8.790662229763178,0.0021685429850641924,0.0315584231120361,-0.029389880126971905,9.26133560953964,8.966759,8.672182390460359,0.18924500000000005,29.72035494427099,56.16528838278425,36.6135778470773,-78.6310920636612,-83.46060137865456,871431210000.0,False,False,False,True,False,Bear,0.015792485738163498
2024-03-28,9.07997,"8,863.66",9.07997,8.86366,2650000000.0,3.10%,47.43188619182975,0.5829688229283415,8.961073,8.882044,7.8714059,8.970390400515381,8.802007632517563,0.012668230165401084,0.027780384522709096,-0.015112154357308012,9.241244184347737,8.961073,8.680901815652264,0.1980242857142857,30.335384548792696,49.64795082854195,34.910243926352315,14.516902857124697,-42.866056572379485,874081210000.0,False,False,False,True,False,Bear,0.005402000226873094
2024-03-29,9.1424,"9,125.29",9.15431,9.05566,2740000000.0,0.69%,50.351270950091674,0.7106419940039939,8.963335500000001,8.904958,7.8897405,8.986772267132963,8.815356352810992,0.025730284450103724,0.027370364508188024,-0.0016400800580842999,9.24881409812255,8.963335500000001,8.677856901877453,0.1881642857142857,27.370458945450384,55.439395664882525,34.91976796126421,70.0829216920565,-30.2233738663502,876821210000.0,False,False,False,True,False,Bear,0.052112136856842906
2024-04-01,9.15754,"9,234.48",9.25864,8.96152,3270000000.0,0.17%,53.034677126262565,0.8279951365886309,8.975829999999998,8.927906,7.909181649999999,9.003035860739347,8.828775319367423,0.036878614337549465,0.029272014474060314,0.00760659986348915,9.272693571264721,8.975829999999998,8.678966428735276,0.19463214285714286,30.28974071967259,51.70449749527498,33.86500053025622,68.76118922608768,-27.860075238437236,880091210000.0,False,False,True,True,False,Bear,0.06542695964200007
2024-04-02,9.04087,"9,186.00",9.26601,8.99346,3230000000.0,-1.27%,54.61240802722816,0.8969938893773002,8.984847499999999,8.9497222,7.9281279499999995,9.006639112097504,8.837092757823603,0.035885783174293806,0.030594768214107015,0.005291014960186791,9.277895153428968,8.984847499999999,8.69179984657103,0.20112714285714275,29.573333143924554,48.474312623855624,32.52911284542914,50.888022191232224,-46.07183553689332,876861210000.0,False,False,False,True,False,Bear,0.08553601589227577
2024-04-03,8.9458,"8,983.32",9.01858,8.90317,2760000000.0,-1.05%,52.09761946461528,0.7870148845664646,8.9949085,8.9668202,7.946922799999999,9.00084491094536,8.84135578692856,0.02711503758286149,0.02989882208785791,-0.0027837845049964206,9.2662355178343,8.9949085,8.723581482165699,0.20211214285714288,29.429206557886825,49.25129966744073,31.09529727980152,-24.444165445914432,-60.911914833835354,874101210000.0,False,False,False,True,False,Bear,0.08204967694337006
2024-04-04,9.12902,"8,949.12",9.16873,8.93897,3300000000.0,2.05%,59.30970773866359,1.0,8.9986505,8.9860028,7.9654266,9.013052062283897,8.852636736460774,0.03455020798749153,0.030829099267784637,0.0037211087197068955,9.275428920904085,8.9986505,8.721872079095915,0.21051571428571428,33.34905436309466,46.71147725653334,28.80540722818979,35.85410785053328,-32.311942931176965,877401210000.0,False,False,True,True,False,Bear,0.04590525598585615
2024-04-05,9.61883,"9,275.88",9.61883,9.24978,3580000000.0,5.37%,72.60661794233398,1.0,9.021826,9.0114538,7.985607,9.07074519920924,8.882683531109372,0.079054911774735,0.04047426176917471,0.038580650005560296,9.409318642184319,9.021826,8.634333357815683,0.23515785714285706,43.52608126456087,48.894511589479464,25.865342947349003,184.99433876225228,-0.0,880981210000.0,False,True,False,True,False,Bear,-0.009186148419298545
2024-04-08,9.75669,"9,639.23",9.76657,9.6274,2960000000.0,1.43%,71.55115339502152,0.9671825108214197,9.053069500000001,9.0371536,8.005726150000001,9.136073275475027,8.916958294595279,0.12401973768468721,0.05718335695227721,0.06683638073241,9.560201455090748,9.053069500000001,8.545937544909254,0.2286492857142855,47.15237622184941,61.373157268305604,24.07555781365675,195.94421687449966,-0.9709405741127399,883941210000.0,False,True,False,True,False,Bear,-0.02378880542479067
2024-04-09,9.81419,"9,807.65",9.84926,9.74684,1220000000.0,0.59%,72.02167638207443,0.9818124508560716,9.0903275,9.0639514,8.02600155,9.200655820667881,8.952143851669975,0.16242215413624805,0.07823111638907139,0.08419103774717666,9.70126377905635,9.0903275,8.479391220943652,0.22720785714285682,47.11230434058179,58.923704223005544,22.20174278530546,169.18290811422168,-3.1874284260083354,885161210000.0,False,True,False,True,False,Bear,-0.012301575575773493
2024-04-15,9.6798,"9,759.28",9.82353,9.6798,3150000000.0,-1.37%,64.19192131920899,0.7383623959008383,9.128806,9.0876142,8.0443241,9.246288599651892,8.980679386898604,0.17993798293292862,0.09857248969784284,0.08136549323508578,9.787086970336794,9.128806,8.470525029663207,0.2205185714285711,43.2043300531863,59.155043630922094,21.074666097276722,127.64394581096514,-15.401814116663267,882011210000.0,False,False,False,True,False,Bear,-0.003593049443170293
2024-04-16,9.54809,"9,645.01",9.65042,9.51324,2720000000.0,-1.36%,60.904772133497886,0.6361552842502027,9.1620345,9.1056536,8.06204505,9.275031590161236,9.002930783490816,0.18110385469177537,0.11507876269662935,0.06602509199514602,9.83510865829231,9.1620345,8.488960341707692,0.22224928571428545,41.881220894169644,62.09790164840655,20.625598597842348,84.40748628760086,-27.372621016850506,879291210000.0,False,False,False,True,False,Bear,0.01822353999595716
2024-04-17,9.53047,"9,617.18",9.71694,9.50364,2710000000.0,-0.18%,62.932489560374336,0.6992029677400738,9.197123,9.1229494,8.0791636,9.299359057764928,9.023618595902942,0.17854784134395807,0.1277725784260951,0.05077526291786297,9.870198530175834,9.197123,8.524047469824165,0.2155821428571425,41.64239683249671,62.630419296589096,20.76604907486946,78.48092716587263,-28.974060676567383,876581210000.0,False,False,False,True,False,Bear,0.019547829225631252
2024-04-18,9.52459,"9,564.85",9.60156,9.47575,2100000000.0,-0.06%,70.83447109882005,0.9448987557109709,9.237447,9.137907199999999,8.09608085,9.320809623692078,9.043264533318514,0.17404147371995293,0.13702635748486666,0.03701511623508627,9.885871221383205,9.237447,8.589022778616794,0.20398428571428542,44.01004279041099,57.75725020834957,19.983165821157662,62.15160708842185,-29.508479813862152,874481210000.0,False,True,False,True,False,Bear,0.04105478556032338
2024-04-19,9.69346,"9,431.16",9.71477,9.4209,3220000000.0,1.77%,73.46593134401034,1.0,9.275625999999999,9.1543936,8.113612700000001,9.356300135721405,9.068762394757004,0.18199857630832383,0.1460208012495581,0.03597777505876573,9.93757750681183,9.275625999999999,8.613674493188167,0.21373357142857113,45.78597519608857,56.56708786306065,18.53619384618657,70.69524919998071,-15.8076298701298,877701210000.0,False,True,False,True,False,Bear,0.040162129930901846
2024-04-22,9.64502,"9,794.74",9.8315,9.64502,2940000000.0,-0.50%,66.97244399589098,0.7190749404292456,9.310121,9.1704338,8.13048575,9.3837972656527,9.091360732217513,0.18229455609911938,0.15327555221947037,0.029019003879649008,9.973649648205166,9.310121,8.646592351794835,0.20753571428571402,45.19635174668735,62.02374806401676,17.932516547420303,82.0099218284317,-21.587798201016675,874761210000.0,False,False,False,True,False,Bear,0.04154682934820242
2024-04-24,9.72209,"9,716.25",9.76689,9.66755,3290000000.0,0.80%,67.26038410004469,0.709591132935985,9.339190499999999,9.1858798,8.14728155,9.416015621304823,9.116095213307023,0.18659705244690272,0.15993985226495686,0.026657200181945867,10.02212504002446,9.339190499999999,8.656255959975539,0.20919428571428536,42.29970772214483,55.74551339834491,16.490961823931475,76.09037124761147,-13.441638744728257,878051210000.0,False,False,False,True,False,Bear,0.05004685206575954
2024-04-25,9.71677,"9,753.97",9.82685,9.66445,3010000000.0,-0.05%,66.74912994255531,0.685665323523667,9.369454,9.1992958,8.164155150000001,9.444658895466269,9.139651087294983,0.18741710454334992,0.16543530272063547,0.021981801822714447,10.063458968839628,9.369454,8.67544903116037,0.19957142857142823,42.75125268432359,55.175017895490605,15.531637829851244,71.87477167027389,-14.003953112283071,875041210000.0,False,False,False,True,False,Bear,0.057643640839497134
2024-04-26,9.91562,"9,763.37",9.95611,9.75147,3450000000.0,2.05%,74.9698848487963,1.0,9.413765999999999,9.2141166,8.1818915,9.489512333993291,9.170081240734396,0.20178646610560058,0.1727055353976285,0.029080930707972075,10.129187063630802,9.413765999999999,8.698344936369196,0.19719928571428547,47.68055520340197,57.83380843888906,14.489166013339382,88.43338565170886,-3.845423290975752,878491210000.0,False,True,False,True,False,Bear,0.03544609414237332
2024-04-29,10.08277,"9,992.45",10.08277,9.94214,2950000000.0,1.69%,81.17223870284975,1.0,9.477535499999998,9.235892,8.20011665,9.546013064089168,9.205872956784027,0.22407885518023285,0.1829801993541494,0.04109865582608346,10.192740447477037,9.477535499999998,8.76233055252296,0.1993028571428568,51.71669820517236,60.82093296634001,13.267509098813898,107.11208080244128,-0.0,881441210000.0,False,True,False,True,False,Bear,0.025164711681412877
2024-04-30,10.04574,"10,081.68",10.13288,10.03681,2840000000.0,-0.37%,77.32399403874818,0.8101270007806094,9.5394865,9.2553652,8.21734305,9.593606105604485,9.238808919263086,0.23603683687482935,0.1935915268582854,0.04244531001654395,10.224024830170151,9.5394865,8.85494816982985,0.18975357142857113,50.553537482825504,66.09775837081946,13.027150071283103,104.94895327351847,-9.867512173026805,878601210000.0,False,True,False,True,False,Bear,0.02010902133640724
2024-05-02,10.20865,"10,097.39",10.20879,10.09739,3300000000.0,1.62%,71.83548052717315,0.5393228776903226,9.5959205,9.2746952,8.2365613,9.652181714594533,9.276841902821396,0.2557114169845569,0.2060155048835397,0.0496959121010172,10.306553115841316,9.5959205,8.885287884158684,0.1664135714285711,41.582717755677564,64.62771322737268,14.162063856339254,111.17101071645766,-0.017768977903010425,881901210000.0,False,True,False,True,False,Bear,0.005870511771879583
2024-05-03,10.27688,"10,237.02",10.28657,10.17734,3150000000.0,0.67%,70.30453484468805,0.4637857760379549,9.6526445,9.2952256,8.2550893,9.711676789395055,9.31605908310291,0.2736547328313854,0.21954335047310886,0.05411138235827656,10.391408282201935,9.6526445,8.913880717798063,0.16366285714285692,39.228291609929805,52.72249572291483,14.274337886802115,111.20033171744386,-1.1193641918975004,885051210000.0,False,True,False,True,False,Bear,-0.0056729279703569
2024-05-06,10.26709,"10,282.33",10.32568,10.20203,2820000000.0,-0.10%,68.36190259961406,0.3679359943976777,9.708122,9.316639200000001,8.2730142,9.764573285643145,9.353354413177307,0.28381334515774626,0.23239734941003634,0.051415995747709914,10.456914205649785,9.708122,8.959329794350214,0.16517928571428556,36.98362385459957,48.141197227255354,14.414928096714245,102.91634338436725,-6.4756073299587245,882231210000.0,False,False,False,True,False,Bear,-0.020561814496609987
2024-05-07,10.3365,"10,282.75",10.37574,10.14474,3420000000.0,0.68%,78.10541993357758,0.8486826777891536,9.7729035,9.3364698,8.2912578,9.819042496534275,9.391909142072315,0.2940750118503903,0.24473288189810716,0.049342129952283154,10.502572093686823,9.7729035,9.043234906313177,0.171412857142857,37.724708098242374,45.984215219728576,14.006634261128411,97.58757117272904,-4.1095890410960205,885651210000.0,False,True,False,True,False,Bear,-0.015777100565955493
2024-05-08,10.24775,"10,358.10",10.38325,10.23384,2350000000.0,-0.86%,81.08715743077533,0.9953353924218021,9.838001,9.3551824,8.309020850000001,9.85987178257863,9.425471528657715,0.29168372493607464,0.25412305050570067,0.037560674430373975,10.484546887590941,9.838001,9.19145511240906,0.17018785714285695,38.31144575532085,43.064176980899354,13.035024692133764,94.96869723520955,-14.080116381773813,883301210000.0,False,True,False,True,False,Bear,-0.008696543143616786
2024-05-09,10.26858,"10,274.38",10.30429,10.18783,2510000000.0,0.20%,82.70227641267859,1.0,9.894979000000001,9.3736106,8.32733855,9.898796374713998,9.458534605965255,0.2881478309156176,0.26092800658768406,0.027219824327933517,10.47597938858466,9.894979000000001,9.313978611415342,0.16327071428571419,37.024398566797544,46.481522799557425,12.406246387031398,85.91616519373824,-11.915623214007397,885811210000.0,False,True,False,True,False,Bear,0.0050036129630386394
2024-05-10,10.21858,"10,276.76",10.3646,10.21858,3050000000.0,-0.49%,79.5906707031084,0.804953479528472,9.9249665,9.390498200000001,8.34471215,9.92925195807457,9.488340307692107,0.27810520362419666,0.2643634459949866,0.013741757629210039,10.507861494363802,9.9249665,9.342071505636198,0.16471428571428565,39.315264527320075,46.19817866435393,12.016278767005995,81.03101454047362,-17.111238115031004,882761210000.0,False,True,False,True,False,Bear,0.04159090597715154
2024-05-13,10.05598,"10,251.22",10.2887,10.05598,2560000000.0,-1.59%,65.54038992438146,0.0,9.939931,9.4049352,8.3607115,9.941321295400801,9.510600687782613,0.25409681809816576,0.26231012041562246,-0.008213302317456705,10.519996342994004,9.939931,9.359865657005995,0.16034642857142853,35.34311869389938,52.25649820700718,12.643017112991702,44.71816601253515,-44.33171233897302,880201210000.0,False,False,False,True,False,Bear,0.0679784565999535
2024-05-14,10.17342,"10,098.61",10.27314,10.03641,2820000000.0,1.17%,71.38613220223739,0.34062352538237606,9.9578925,9.424814,8.3762422,9.963425933934058,9.536593601987217,0.2417595722518655,0.2582000107828711,-0.016440438531005575,10.543781669430679,9.9578925,9.37200333056932,0.16393571428571427,29.483246917345642,42.19990414361028,12.78914832570236,46.657335436421214,-29.19170840289374,883021210000.0,False,True,False,True,False,Bear,0.07095254103339887
2024-05-15,10.15863,"10,171.09",10.24099,10.12168,2380000000.0,-0.15%,68.60625692609332,0.17864393892842215,9.981834,9.4467394,8.39095055,9.98201679736891,9.560987186223013,0.2281587149961961,0.2521917516255361,-0.024033036629339977,10.558942994806912,9.981834,9.404725005193086,0.1637528571428572,29.516169837821785,44.983729836774884,13.292574877193754,44.71634877104498,-31.249304396215894,880641210000.0,False,False,False,True,False,Bear,0.07290845320678074
2024-05-16,10.31996,"10,189.06",10.31996,10.14513,2960000000.0,1.59%,72.6915003272867,0.41668556704309073,10.0204275,9.469264800000001,8.4067078,10.014201864286157,9.590750825978974,0.2277723030153016,0.2473078619034892,-0.019535558888187587,10.57832136482509,10.0204275,9.46253363517491,0.16464071428571433,30.18173772326751,45.62402113693451,13.841432135239927,59.698679135075906,-10.01772769001871,883601210000.0,False,True,False,True,False,Bear,0.04579184415443471
2024-05-17,10.64358,"10,369.87",10.65228,10.35699,3250000000.0,3.14%,75.03507854843592,0.5532427120135651,10.076083,9.5001934,8.423633,10.074142639116047,9.632038244568035,0.2506897032808073,0.24798423017895282,0.002705473101854483,10.65003081053234,10.076083,9.502135189467662,0.17128214285714286,37.47951375132919,49.06107299985406,14.110016411263585,117.01400155628163,-1.2251105415832475,886851210000.0,False,True,True,True,False,Bear,0.0031070372938428736
2024-05-20,10.73957,"10,660.80",10.775,10.63393,3310000000.0,0.90%,73.7502892848878,0.4783797728824718,10.136832,9.5368318,8.4412233,10.137516673485948,9.675470862428112,0.27344539063092377,0.25307646226934705,0.02036892836157672,10.722087333184527,10.136832,9.551576666815473,0.1694192857142858,37.72550772175539,53.23774068561931,14.75025569825542,139.5043000525512,-4.796978025697591,890161210000.0,False,True,False,True,False,Bear,-0.00769211430252803
2024-05-21,10.89525,"10,767.34",11.08801,10.75198,5630000000.0,1.45%,78.29116073985762,0.7429702337310671,10.1969215,9.5775264,8.4586967,10.209681752201572,9.723305338411324,0.3005766511971881,0.2625765000549153,0.03800015114227284,10.8349104862048,10.1969215,9.5589325137952,0.1874457142857143,44.115629668018165,49.008855897326484,14.173764742943202,157.13630826513145,-18.330163560289055,895791210000.0,False,True,False,True,False,Bear,-0.019986691448108163
2024-05-22,10.89928,"10,930.39",11.02452,10.8009,3430000000.0,0.04%,75.72197930710843,0.5932674936213977,10.2596345,9.6206204,8.4758426,10.275357775801423,9.769421991806958,0.31872944336509157,0.2738070887169506,0.04492235464814098,10.915530197000294,10.2596345,9.603738802999708,0.1917721428571429,40.292981626260314,47.468908414375676,13.207986062140707,135.5790922212959,-17.946937999239378,899221210000.0,False,True,False,True,False,Bear,-0.038545665401751195
2024-05-23,10.79253,"10,869.55",10.97273,10.7856,2930000000.0,-0.98%,68.66930724614593,0.18231779611746748,10.313156500000002,9.6553874,8.492744250000001,10.324612273344144,9.809543874481195,0.32080380254660845,0.28320643148288216,0.03759737106372629,10.958981548840706,10.313156500000002,9.667331451159297,0.19733642857142858,36.34149078260117,43.790336300227,12.823720037181785,111.6361113718426,-28.09813617345009,896291210000.0,False,False,False,True,False,Bear,-0.028837538556761078
2024-05-24,10.67665,"10,784.20",10.81066,10.66135,2230000000.0,-1.07%,63.77042566068192,0.0,10.3611505,9.685814,8.50812425,10.358139675882796,9.843548036266247,0.3095291403378635,0.28847097325387844,0.021058167083985058,10.961424061592192,10.3611505,9.76087693840781,0.19916928571428574,34.60444632527247,46.957900135204426,12.96934264261255,78.1478753856094,-39.117535184480786,894061210000.0,False,False,False,True,False,Bear,-0.025866727859394145
2024-05-27,10.65696,"10,701.24",10.75892,10.58459,2660000000.0,-0.18%,61.14736534528104,0.0,10.3982175,9.7163168,8.52420155,10.38659875437015,9.875446544647962,0.2955976056690428,0.28989629973691133,0.005701305932131473,10.973696474989906,10.3982175,9.822738525010093,0.19512142857142858,33.489768276165016,48.64479994142841,13.582523228893539,61.76590830073846,-40.989920121719344,891401210000.0,False,False,False,True,False,Bear,-0.00939855268294143
2024-05-28,10.67749,"10,678.75",10.72122,10.58967,2870000000.0,0.19%,65.69356393701251,0.21091242629192458,10.427953500000001,9.748486,8.5390171,10.414302682525374,9.906899229171572,0.28295167274425204,0.2885073743383795,-0.005555701594127438,10.99621727320154,10.427953500000001,9.859689726798463,0.19384571428571437,33.433437490787945,45.86895321758095,14.285426854392933,55.040836748194344,-39.03765690376567,894271210000.0,False,False,False,True,False,Bear,-0.029307449597236745
2024-05-29,10.47916,"10,688.63",10.71467,10.46488,2510000000.0,-1.86%,56.807572446432964,0.0,10.449624499999999,9.779864600000002,8.552726,10.42047956990391,9.92934082802759,0.25399817346990794,0.2816055341646852,-0.02760736069477726,10.988830534620957,10.449624499999999,9.91041846537904,0.20336928571428572,31.867784501803545,46.487916071045895,14.809253696904529,24.627013816743293,-57.89748953974896,891761210000.0,False,False,False,True,False,Bear,-0.012233804999637332
2024-05-30,10.4813,"10,501.15",10.55014,10.41377,2280000000.0,0.02%,58.76434480918069,0.09108219427881258,10.463257,9.8118202,8.56667875,10.426271991817822,9.950986285751998,0.22858995411285932,0.27100241815432,-0.04241246404146071,10.990463676428378,10.463257,9.936050323571623,0.2026800000000001,29.8507147086188,47.363542812033,15.8543890753736,3.5324521711994405,-57.6939901103082,894041210000.0,False,False,False,True,False,Bear,-0.019235209372883033
2024-05-31,10.40048,"10,519.11",10.7249,10.35855,3240000000.0,-0.77%,62.155791731944525,0.2489444134036239,10.469437000000001,9.843255800000001,8.58036985,10.423815611644697,9.968613490232313,0.19963103633610757,0.25672814179067754,-0.057097105454569974,10.990304372963188,10.469437000000001,9.948569627036814,0.2122250000000001,34.39005099035724,41.6192383420561,15.154626991191149,3.7363239688181,-65.37942183339676,890801210000.0,False,False,False,True,False,Bear,-0.025144031813916223
2024-06-03,10.5568,"10,443.16",10.56487,10.33477,2820000000.0,1.50%,63.16642626554026,0.29598657972111253,10.4839225,9.8800296,8.594331500000001,10.436480791488059,9.991679627870262,0.18713739948724317,0.24280999332999068,-0.0556725938427475,10.997153706169287,10.4839225,9.970691293830713,0.21175142857142873,34.46696261114781,41.854330549296286,14.578856200649211,-1.4827798512088743,-54.971904007947515,893621210000.0,False,False,False,True,False,Bear,-0.05294123219157332
2024-06-04,10.36456,"10,576.56",10.61018,10.36247,2630000000.0,-1.82%,56.303915266170776,0.0,10.4853255,9.908723199999999,8.60858785,10.42963119229872,10.006302387561625,0.15988093301605666,0.2262241812672039,-0.06634324825114724,10.997010936243571,10.4853255,9.973640063756429,0.22092285714285723,34.50105402014918,38.25543499346891,13.46445244359299,-14.240497551168751,-76.72768538944503,890991210000.0,False,False,False,True,False,Bear,-0.030217394660265406
2024-06-05,10.35096,"10,403.23",10.43466,10.2396,2700000000.0,-0.13%,51.04333544244156,0.0,10.490486,9.93664,8.6213594,10.42213869779408,10.019818372363131,0.13561924637320644,0.2081031942884044,-0.07248394791519797,10.994101096568617,10.490486,9.986870903431385,0.2223678571428572,31.74019883397839,41.200391886031795,12.935799998203404,-43.045499356938144,-86.87427069459329,888291210000.0,False,False,False,True,False,Bear,-0.017915246508536375
2024-06-06,10.27969,"10,391.45",10.44649,10.27533,2040000000.0,-0.69%,35.246945113397715,0.0,10.4910415,9.9594198,8.63390135,10.408572155147025,10.030009416584186,0.1093799278197114,0.1883585409946658,-0.07897861317495442,10.993649497352113,10.4910415,9.988433502647887,0.21085642857142872,22.61626902530159,37.48318930619683,13.746827759330381,-46.93288888753496,-95.27469030303732,886251210000.0,False,False,False,True,False,Bear,0.01091472602773047
2024-06-07,10.13897,"10,322.45",10.33575,10.1124,1750000000.0,-1.37%,26.502347417840355,0.0,10.487061,9.979969200000001,8.646585,10.382895759418737,10.034282380639707,0.07635003518868722,0.1659568398334701,-0.08960680464478288,10.999911132984865,10.487061,9.974210867015136,0.21673357142857164,17.958520500812362,32.70935018966674,14.608219956924334,-82.24735744925967,-97.27657568085594,884501210000.0,True,False,False,True,False,Bear,0.03277946379168695
2024-06-10,9.99791,"10,132.42",10.14295,9.98694,1780000000.0,-1.39%,14.486536117399297,0.0,10.484157499999998,9.9993398,8.65911485,10.346230448997906,10.032856012771484,0.03834917873772703,0.1404353076143215,-0.10208612887659446,11.007827091648725,10.484157499999998,9.960487908351272,0.20298857142857166,8.16020606367703,35.18495059538888,18.686311641628635,-118.38426035720079,-98.94273212667952,882721210000.0,True,False,False,True,False,Bear,0.07421851166893889
2024-06-11,10.05137,"10,003.41",10.16533,9.95811,2069999999.9999998,0.53%,17.706294132433584,0.059424018889392805,10.478055000000001,10.0242196,8.67078835,10.318148501474296,10.033582051486329,0.012404015663753043,0.11482904922420781,-0.10242503356045476,11.019513879599309,10.478055000000001,9.936596120400694,0.20181714285714314,8.999660229911067,34.678138626196244,22.30160460230332,-109.5494215707087,-90.80838146301072,884791210000.0,True,False,False,True,False,Bear,0.07163103139174054
2024-06-12,10.16552,"10,062.81",10.23175,10.04088,1950000000.0,1.14%,26.25339908044944,0.22979000078858752,10.4783995,10.0513956,8.6819073,10.30361245371484,10.038756088682943,0.001041235299085841,0.09207148643918342,-0.09103025114009758,11.019010768824533,10.4783995,9.937788231175468,0.20208428571428602,11.3354399507984,37.01708622286313,25.4314339301829,-86.46035584364898,-75.67180810509636,886741210000.0,True,False,False,True,False,Bear,0.05925225664796274
2024-06-13,10.39189,"10,320.02",10.4496,10.32002,2009999999.9999998,2.23%,40.04822814007131,0.4991832783718297,10.481996,10.077634,8.6943311,10.312019839075331,10.052604477362044,0.01018491181908665,0.07569417151516407,-0.06550925969607742,11.019114962827866,10.481996,9.944877037172136,0.21171071428571459,18.17000961554676,40.55972604126247,27.072668200080603,-28.076395766031354,-45.83234475093963,888751210000.0,False,False,False,True,False,Bear,0.027722579819455362
2024-06-14,10.47132,"10,528.92",10.57598,10.40373,2200000000.0,0.76%,43.7723088483938,0.5719092471869168,10.473383000000002,10.1042124,8.70709805,10.327191282972919,10.06902469393608,0.02356898986958278,0.06526913518604781,-0.04170014531646503,11.005089412586592,10.473383000000002,9.941676587413411,0.21240785714285743,22.360283955059415,40.66031993704829,27.828862033309324,-2.6542464920438293,-33.07033216395615,890951210000.0,False,False,False,True,False,Bear,0.0014687737553622515
